id_venta,fecha,id_tienda,producto,categoria,precio_unitario,cantidad,descuento_pct,canal_venta,calificacion_cliente,nombre_tienda,region,total_venta
942,2025-01-05,102,Monitor,Cómputo,696111.0,1,0.05,Tienda física,3,Medellín Poblado,Andina,661306.0
943,2025-03-11,103,Teclado,Accesorios,83975.0,2,0.05,Tienda física,4,Cali Norte,Pacífico,159553.0
944,2025-01-26,102,Laptop,Cómputo,2998386.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,2998386.0
945,2025-03-09,101,Audífonos,Accesorios,119778.0,3,0.0,Tienda física,3,Bogotá Centro,Andina,359335.0
946,2025-01-19,104,Teclado,Accesorios,88318.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,88318.0
947,2025-03-25,104,Audífonos,Accesorios,129677.0,1,0.2,Online,3,Barranquilla Mall,Caribe,103741.0
948,2025-01-20,101,Teclado,Accesorios,91869.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,91869.0
949,2025-01-12,103,Teclado,Accesorios,91379.0,2,0.0,Tienda física,5,Cali Norte,Pacífico,182758.0
950,2025-02-16,103,Laptop,Cómputo,2832909.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,2832909.0
951,2025-01-01,104,Mouse,Accesorios,43841.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,43841.0
952,2025-03-31,102,Audífonos,Accesorios,126855.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,126855.0
953,2025-01-14,103,Mouse,Accesorios,42775.0,1,0.0,Tienda física,2,Cali Norte,Pacífico,42775.0
954,2025-03-05,103,Audífonos,Accesorios,130533.0,1,0.05,Tienda física,5,Cali Norte,Pacífico,124007.0
955,2025-02-07,101,Teclado,Accesorios,97092.0,3,0.0,Tienda física,4,Bogotá Centro,Andina,291275.0
956,2025-02-06,101,Laptop,Cómputo,2708989.0,1,0.1,Online,4,Bogotá Centro,Andina,2438090.0
957,2025-01-11,102,Laptop,Cómputo,2928500.0,1,0.0,Online,5,Medellín Poblado,Andina,2928500.0
958,2025-03-18,103,Mouse,Accesorios,45659.0,3,0.1,Tienda física,4,Cali Norte,Pacífico,123279.0
959,2025-01-03,103,Audífonos,Accesorios,116104.0,4,0.0,Tienda física,5,Cali Norte,Pacífico,464414.0
960,2025-02-02,101,Mouse,Accesorios,49397.0,2,0.0,Tienda física,2,Bogotá Centro,Andina,98793.0
961,2025-01-06,103,Mouse,Accesorios,40727.0,1,0.0,Online,5,Cali Norte,Pacífico,40727.0
962,2025-02-19,104,Mouse,Accesorios,42774.0,3,0.0,Tienda física,4,Barranquilla Mall,Caribe,128321.0
963,2025-01-10,101,Laptop,Cómputo,2811241.0,4,0.0,Tienda física,4,Bogotá Centro,Andina,11244966.0
964,2025-01-05,102,Teclado,Accesorios,90395.0,2,0.0,Online,3,Medellín Poblado,Andina,180790.0
965,2025-01-23,101,Laptop,Cómputo,2849803.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,2849803.0
966,2025-01-10,103,Audífonos,Accesorios,126040.0,2,0.0,Tienda física,5,Cali Norte,Pacífico,252080.0
967,2025-02-13,102,Mouse,Accesorios,46111.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,92223.0
968,2025-01-02,101,Mouse,Accesorios,45903.0,1,0.05,Online,4,Bogotá Centro,Andina,43607.0
969,2025-01-13,104,Teclado,Accesorios,81963.0,1,0.0,Online,4,Barranquilla Mall,Caribe,81963.0
970,2025-02-09,104,Mouse,Accesorios,43889.0,3,0.0,Online,5,Barranquilla Mall,Caribe,131666.0
971,2025-01-02,101,Audífonos,Accesorios,113569.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,227139.0
972,2025-03-25,104,Teclado,Accesorios,85777.0,1,0.1,Tienda física,5,Barranquilla Mall,Caribe,77199.0
973,2025-03-06,104,Laptop,Cómputo,2830429.0,2,0.0,Online,5,Barranquilla Mall,Caribe,5660858.0
974,2025-03-04,104,Teclado,Accesorios,84591.0,1,0.0,Online,4,Barranquilla Mall,Caribe,84591.0
975,2025-03-14,102,Mouse,Accesorios,43146.0,1,0.05,Tienda física,3,Medellín Poblado,Andina,40988.0
976,2025-01-17,104,Laptop,Cómputo,2652767.0,2,0.05,Online,4,Barranquilla Mall,Caribe,5040258.0
977,2025-01-09,104,Audífonos,Accesorios,130764.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,130764.0
978,2025-03-16,104,Monitor,Cómputo,707807.0,1,0.1,Tienda física,3,Barranquilla Mall,Caribe,637026.0
979,2025-01-15,102,Audífonos,Accesorios,122639.0,4,0.05,Online,4,Medellín Poblado,Andina,466027.0
980,2025-01-24,101,Teclado,Accesorios,97641.0,1,0.05,Tienda física,5,Bogotá Centro,Andina,92759.0
981,2025-02-07,103,Teclado,Accesorios,95145.0,1,0.1,Online,4,Cali Norte,Pacífico,85630.0
982,2025-02-04,104,Mouse,Accesorios,45810.0,4,0.0,Tienda física,4,Barranquilla Mall,Caribe,183238.0
983,2025-02-18,101,Mouse,Accesorios,40558.0,2,0.05,Tienda física,3,Bogotá Centro,Andina,77060.0
984,2025-03-10,104,Audífonos,Accesorios,126540.0,2,0.0,Online,3,Barranquilla Mall,Caribe,253081.0
985,2025-03-03,102,Mouse,Accesorios,46822.0,3,0.2,Online,5,Medellín Poblado,Andina,112374.0
986,2025-03-01,101,Audífonos,Accesorios,122766.0,1,0.2,Tienda física,2,Bogotá Centro,Andina,98213.0
987,2025-02-19,102,Monitor,Cómputo,683855.0,2,0.05,Tienda física,4,Medellín Poblado,Andina,1299325.0
988,2025-03-19,104,Mouse,Accesorios,45116.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,45116.0
989,2025-03-16,104,Teclado,Accesorios,93673.0,3,0.0,Tienda física,4,Barranquilla Mall,Caribe,281020.0
990,2025-01-09,102,Monitor,Cómputo,706572.0,1,0.0,Online,5,Medellín Poblado,Andina,706572.0
991,2025-02-03,103,Mouse,Accesorios,43882.0,2,0.0,Online,5,Cali Norte,Pacífico,87764.0
992,2025-03-17,102,Audífonos,Accesorios,124995.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,124995.0
993,2025-02-04,104,Teclado,Accesorios,89562.0,1,0.1,Tienda física,2,Barranquilla Mall,Caribe,80606.0
994,2025-01-01,102,Mouse,Accesorios,46570.0,2,0.0,Tienda física,5,Medellín Poblado,Andina,93139.0
995,2025-02-09,103,Teclado,Accesorios,94732.0,2,0.2,Online,4,Cali Norte,Pacífico,151571.0
996,2025-03-05,102,Audífonos,Accesorios,109091.0,2,0.0,Tienda física,3,Medellín Poblado,Andina,218182.0
997,2025-01-22,103,Mouse,Accesorios,46319.0,1,0.1,Tienda física,5,Cali Norte,Pacífico,41687.0
998,2025-03-01,103,Audífonos,Accesorios,113442.0,1,0.05,Tienda física,2,Cali Norte,Pacífico,107770.0
999,2025-03-05,102,Mouse,Accesorios,46530.0,2,0.1,Tienda física,5,Medellín Poblado,Andina,83755.0
1000,2025-03-13,102,Monitor,Cómputo,645883.0,3,0.1,Tienda física,3,Medellín Poblado,Andina,1743884.0
1001,2025-01-11,101,Monitor,Cómputo,685562.0,2,0.05,Tienda física,3,Bogotá Centro,Andina,1302568.0
1002,2025-01-14,104,Mouse,Accesorios,41611.0,3,0.05,Online,3,Barranquilla Mall,Caribe,118590.0
1003,2025-03-01,103,Mouse,Accesorios,46137.0,3,0.05,Online,5,Cali Norte,Pacífico,131490.0
1004,2025-01-30,101,Monitor,Cómputo,621201.0,2,0.05,Online,5,Bogotá Centro,Andina,1180282.0
1005,2025-02-04,102,Teclado,Accesorios,96354.0,2,0.05,Tienda física,5,Medellín Poblado,Andina,183072.0
1006,2025-03-26,104,Monitor,Cómputo,705690.0,3,0.1,Tienda física,4,Barranquilla Mall,Caribe,1905363.0
1007,2025-02-06,101,Laptop,Cómputo,3077983.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,6155966.0
1008,2025-01-05,103,Audífonos,Accesorios,127104.0,3,0.0,Tienda física,3,Cali Norte,Pacífico,381313.0
1009,2025-03-24,101,Monitor,Cómputo,682985.0,2,0.0,Online,4,Bogotá Centro,Andina,1365971.0
1010,2025-03-19,103,Audífonos,Accesorios,113172.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,226344.0
1011,2025-01-26,102,Laptop,Cómputo,2708164.0,1,0.2,Tienda física,4,Medellín Poblado,Andina,2166531.0
1012,2025-03-03,104,Teclado,Accesorios,89382.0,24,0.0,Online,4,Barranquilla Mall,Caribe,2145175.0
1013,2025-01-04,104,Teclado,Accesorios,94921.0,4,0.1,Online,5,Barranquilla Mall,Caribe,341715.0
1014,2025-03-30,104,Mouse,Accesorios,48735.0,2,0.05,Tienda física,3,Barranquilla Mall,Caribe,92596.0
1015,2025-02-11,102,Teclado,Accesorios,84405.0,2,0.05,Tienda física,5,Medellín Poblado,Andina,160369.0
1016,2025-03-30,103,Laptop,Cómputo,3036526.0,4,0.1,Tienda física,1,Cali Norte,Pacífico,10931493.0
1017,2025-01-18,102,Monitor,Cómputo,675431.0,2,0.2,Tienda física,4,Medellín Poblado,Andina,1080690.0
1018,2025-02-09,104,Teclado,Accesorios,91994.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,91994.0
1019,2025-03-13,102,Laptop,Cómputo,2631911.0,2,0.1,Tienda física,4,Medellín Poblado,Andina,4737440.0
1020,2025-02-08,102,Monitor,Cómputo,592218.0,2,0.0,Online,4,Medellín Poblado,Andina,1184437.0
1021,2025-01-14,102,Teclado,Accesorios,91232.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,86671.0
1022,2025-02-01,103,Laptop,Cómputo,2884849.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,2884849.0
1023,2025-02-20,101,Audífonos,Accesorios,113059.0,26,0.0,Tienda física,5,Bogotá Centro,Andina,2939528.0
1024,2025-02-07,101,Audífonos,Accesorios,121355.0,1,0.2,Tienda física,5,Bogotá Centro,Andina,97084.0
1025,2025-01-23,102,Teclado,Accesorios,96417.0,1,0.0,Online,5,Medellín Poblado,Andina,96417.0
1026,2025-03-04,101,Laptop,Cómputo,2987637.0,1,0.1,Tienda física,3,Bogotá Centro,Andina,2688873.0
1027,2025-01-15,101,Monitor,Cómputo,705556.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,705556.0
1028,2025-01-25,102,Teclado,Accesorios,87586.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,83207.0
1029,2025-01-17,102,Mouse,Accesorios,43362.0,1,0.2,Online,4,Medellín Poblado,Andina,34690.0
1030,2025-03-07,104,Teclado,Accesorios,94490.0,2,0.2,Tienda física,4,Barranquilla Mall,Caribe,151183.0
1031,2025-03-19,101,Teclado,Accesorios,88760.0,3,0.0,Online,4,Bogotá Centro,Andina,266280.0
1032,2025-02-22,103,Teclado,Accesorios,82576.0,2,0.0,Tienda física,3,Cali Norte,Pacífico,165152.0
1033,2025-02-20,102,Mouse,Accesorios,43045.0,1,0.0,Tienda física,3,Medellín Poblado,Andina,43045.0
1034,2025-02-08,104,Teclado,Accesorios,88534.0,1,0.0,Tienda física,3,Barranquilla Mall,Caribe,88534.0
1035,2025-02-20,103,Audífonos,Accesorios,115020.0,1,0.0,Online,5,Cali Norte,Pacífico,115020.0
1036,2025-03-11,101,Mouse,Accesorios,43490.0,1,0.0,Online,5,Bogotá Centro,Andina,43490.0
1037,2025-01-06,104,Monitor,Cómputo,623191.0,1,0.05,Tienda física,5,Barranquilla Mall,Caribe,592031.0
1038,2025-03-08,102,Audífonos,Accesorios,108996.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,108996.0
1039,2025-01-07,103,Teclado,Accesorios,92468.0,1,0.0,Tienda física,2,Cali Norte,Pacífico,92468.0
1040,2025-02-20,102,Mouse,Accesorios,45876.0,3,0.0,Tienda física,5,Medellín Poblado,Andina,137627.0
1041,2025-03-13,101,Teclado,Accesorios,92761.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,92761.0
1042,2025-02-11,103,Teclado,Accesorios,84462.0,1,0.0,Online,4,Cali Norte,Pacífico,84462.0
1043,2025-03-05,101,Audífonos,Accesorios,115096.0,3,0.1,Online,4,Bogotá Centro,Andina,310758.0
1044,2025-01-15,101,Teclado,Accesorios,92153.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,92153.0
1045,2025-01-29,104,Audífonos,Accesorios,122391.0,1,0.05,Tienda física,4,Barranquilla Mall,Caribe,116272.0
1046,2025-02-02,102,Laptop,Cómputo,2803545.0,2,0.05,Online,5,Medellín Poblado,Andina,5326735.0
1047,2025-01-27,103,Laptop,Cómputo,2716231.0,2,0.1,Online,2,Cali Norte,Pacífico,4889217.0
1048,2025-02-05,101,Teclado,Accesorios,97433.0,2,0.2,Tienda física,3,Bogotá Centro,Andina,155892.0
1049,2025-01-29,101,Mouse,Accesorios,43558.0,1,0.05,Tienda física,4,Bogotá Centro,Andina,41380.0
1050,2025-02-07,103,Mouse,Accesorios,44601.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,44601.0
1051,2025-02-26,101,Mouse,Accesorios,46603.0,1,0.1,Tienda física,5,Bogotá Centro,Andina,41943.0
1052,2025-01-27,104,Mouse,Accesorios,45387.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,45387.0
1053,2025-02-24,104,Laptop,Cómputo,2714256.0,3,0.0,Tienda física,4,Barranquilla Mall,Caribe,8142768.0
1054,2025-02-02,104,Audífonos,Accesorios,118455.0,2,0.0,Tienda física,2,Barranquilla Mall,Caribe,236911.0
1055,2025-03-09,104,Mouse,Accesorios,47650.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,47650.0
1056,2025-03-27,101,Monitor,Cómputo,621157.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,1242314.0
1057,2025-03-07,103,Monitor,Cómputo,603493.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,603493.0
1058,2025-01-10,103,Audífonos,Accesorios,115516.0,3,0.1,Online,4,Cali Norte,Pacífico,311893.0
1059,2025-01-05,103,Laptop,Cómputo,2995739.0,1,0.1,Online,5,Cali Norte,Pacífico,2696165.0
1060,2025-03-15,103,Audífonos,Accesorios,110136.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,110136.0
1061,2025-02-07,102,Teclado,Accesorios,98851.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,98851.0
1062,2025-01-13,103,Teclado,Accesorios,90738.0,2,0.0,Online,4,Cali Norte,Pacífico,181476.0
1063,2025-01-31,102,Teclado,Accesorios,98727.0,2,0.0,Tienda física,5,Medellín Poblado,Andina,197454.0
1064,2025-02-16,102,Audífonos,Accesorios,130536.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,124009.0
1065,2025-03-29,104,Mouse,Accesorios,44575.0,1,0.05,Tienda física,4,Barranquilla Mall,Caribe,42347.0
1066,2025-02-21,102,Monitor,Cómputo,610804.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,610804.0
1067,2025-02-25,101,Teclado,Accesorios,83968.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,83968.0
1068,2025-01-15,102,Monitor,Cómputo,616199.0,3,0.2,Online,3,Medellín Poblado,Andina,1478877.0
1069,2025-01-29,104,Audífonos,Accesorios,125043.0,1,0.0,Tienda física,3,Barranquilla Mall,Caribe,125043.0
1070,2025-01-08,102,Mouse,Accesorios,42957.0,1,0.1,Tienda física,4,Medellín Poblado,Andina,38661.0
1071,2025-01-05,101,Audífonos,Accesorios,116194.0,2,0.1,Online,4,Bogotá Centro,Andina,209150.0
1072,2025-01-29,101,Laptop,Cómputo,2771316.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,2771316.0
1073,2025-02-16,101,Laptop,Cómputo,3031410.0,2,0.2,Tienda física,3,Bogotá Centro,Andina,4850256.0
1074,2025-03-09,104,Laptop,Cómputo,2626060.0,3,0.0,Tienda física,5,Barranquilla Mall,Caribe,7878181.0
1075,2025-03-17,104,Mouse,Accesorios,40545.0,1,0.2,Tienda física,4,Barranquilla Mall,Caribe,32436.0
1076,2025-02-14,103,Teclado,Accesorios,82082.0,3,0.0,Tienda física,1,Cali Norte,Pacífico,246245.0
1077,2025-01-02,104,Laptop,Cómputo,3026669.0,2,0.1,Tienda física,3,Barranquilla Mall,Caribe,5448004.0
1078,2025-01-27,101,Laptop,Cómputo,2882609.0,1,0.1,Tienda física,5,Bogotá Centro,Andina,2594348.0
1079,2025-02-05,101,Audífonos,Accesorios,114553.0,1,0.05,Online,5,Bogotá Centro,Andina,108825.0
1080,2025-02-05,104,Audífonos,Accesorios,112253.0,1,0.0,Tienda física,3,Barranquilla Mall,Caribe,112253.0
1081,2025-01-26,102,Audífonos,Accesorios,115062.0,2,0.0,Tienda física,5,Medellín Poblado,Andina,230125.0
1082,2025-02-12,104,Audífonos,Accesorios,110755.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,221510.0
1083,2025-01-27,104,Monitor,Cómputo,707399.0,3,0.0,Tienda física,5,Barranquilla Mall,Caribe,2122198.0
1084,2025-03-10,101,Laptop,Cómputo,2959155.0,4,0.05,Tienda física,4,Bogotá Centro,Andina,11244791.0
1085,2025-01-20,103,Mouse,Accesorios,44662.0,2,0.0,Online,5,Cali Norte,Pacífico,89323.0
1086,2025-01-11,101,Monitor,Cómputo,697445.0,2,0.2,Tienda física,2,Bogotá Centro,Andina,1115912.0
1087,2025-03-15,103,Mouse,Accesorios,42745.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,42745.0
1088,2025-02-07,101,Monitor,Cómputo,678226.0,1,0.0,Online,5,Bogotá Centro,Andina,678226.0
1089,2025-01-06,104,Laptop,Cómputo,2999434.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,2999434.0
1090,2025-03-13,101,Mouse,Accesorios,43711.0,2,0.2,Tienda física,4,Bogotá Centro,Andina,69937.0
1091,2025-01-23,101,Teclado,Accesorios,94634.0,1,0.0,Online,3,Bogotá Centro,Andina,94634.0
1092,2025-02-16,101,Teclado,Accesorios,86311.0,1,0.2,Online,5,Bogotá Centro,Andina,69049.0
1093,2025-03-31,104,Teclado,Accesorios,86379.0,1,0.1,Online,4,Barranquilla Mall,Caribe,77741.0
1094,2025-02-15,104,Monitor,Cómputo,598917.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,598917.0
1095,2025-01-12,104,Laptop,Cómputo,2766433.0,2,0.0,Tienda física,5,Barranquilla Mall,Caribe,5532865.0
1096,2025-03-31,104,Laptop,Cómputo,2928639.0,1,0.0,Online,1,Barranquilla Mall,Caribe,2928639.0
1097,2025-01-13,103,Audífonos,Accesorios,130565.0,2,0.05,Tienda física,4,Cali Norte,Pacífico,248074.0
1098,2025-03-03,103,Monitor,Cómputo,663494.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,663494.0
1099,2025-03-23,102,Laptop,Cómputo,3003356.0,2,0.0,Online,4,Medellín Poblado,Andina,6006712.0
1100,2025-03-30,104,Audífonos,Accesorios,127740.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,127740.0
1101,2025-03-01,103,Mouse,Accesorios,42060.0,1,0.2,Online,4,Cali Norte,Pacífico,33648.0
1102,2025-02-12,101,Teclado,Accesorios,89745.0,2,0.1,Tienda física,5,Bogotá Centro,Andina,161540.0
1103,2025-03-17,104,Laptop,Cómputo,2585477.0,1,0.05,Tienda física,3,Barranquilla Mall,Caribe,2456203.0
1104,2025-03-09,102,Monitor,Cómputo,673680.0,1,0.2,Tienda física,5,Medellín Poblado,Andina,538944.0
1105,2025-01-05,102,Monitor,Cómputo,708487.0,1,0.0,Online,5,Medellín Poblado,Andina,708487.0
1106,2025-02-06,102,Mouse,Accesorios,41734.0,1,0.05,Tienda física,3,Medellín Poblado,Andina,39647.0
1107,2025-03-13,101,Audífonos,Accesorios,125613.0,1,0.05,Tienda física,5,Bogotá Centro,Andina,119333.0
1108,2025-01-31,103,Mouse,Accesorios,46190.0,1,0.1,Online,4,Cali Norte,Pacífico,41571.0
1109,2025-01-09,101,Mouse,Accesorios,45752.0,2,0.05,Online,4,Bogotá Centro,Andina,86930.0
1110,2025-02-20,104,Mouse,Accesorios,44011.0,3,0.0,Online,5,Barranquilla Mall,Caribe,132033.0
1111,2025-01-29,102,Mouse,Accesorios,43696.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,41511.0
1112,2025-03-19,101,Laptop,Cómputo,2545340.0,4,0.1,Tienda física,3,Bogotá Centro,Andina,9163222.0
1113,2025-02-09,101,Teclado,Accesorios,84922.0,1,0.2,Online,4,Bogotá Centro,Andina,67938.0
1114,2025-02-10,103,Audífonos,Accesorios,108364.0,2,0.1,Tienda física,4,Cali Norte,Pacífico,195056.0
1115,2025-03-27,103,Teclado,Accesorios,91466.0,2,0.1,Tienda física,4,Cali Norte,Pacífico,164638.0
1116,2025-01-11,102,Mouse,Accesorios,41453.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,82905.0
1117,2025-01-23,101,Laptop,Cómputo,3008891.0,1,0.0,Online,2,Bogotá Centro,Andina,3008891.0
1118,2025-01-01,101,Mouse,Accesorios,45208.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,45208.0
1119,2025-02-15,103,Mouse,Accesorios,46797.0,1,0.2,Online,4,Cali Norte,Pacífico,37438.0
1120,2025-01-21,101,Monitor,Cómputo,638411.0,1,0.0,Tienda física,3,Bogotá Centro,Andina,638411.0
1121,2025-03-31,101,Mouse,Accesorios,45545.0,1,0.2,Tienda física,5,Bogotá Centro,Andina,36436.0
1122,2025-02-05,101,Monitor,Cómputo,707546.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,707546.0
1123,2025-02-23,103,Audífonos,Accesorios,109986.0,1,0.05,Tienda física,4,Cali Norte,Pacífico,104486.0
1124,2025-03-28,102,Teclado,Accesorios,85571.0,1,0.1,Tienda física,4,Medellín Poblado,Andina,77014.0
1125,2025-02-26,104,Audífonos,Accesorios,126720.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,253439.0
1126,2025-01-01,102,Teclado,Accesorios,82777.0,3,0.0,Tienda física,4,Medellín Poblado,Andina,248332.0
1127,2025-03-04,104,Teclado,Accesorios,82362.0,4,0.0,Online,3,Barranquilla Mall,Caribe,329448.0
1128,2025-02-23,101,Teclado,Accesorios,87508.0,1,0.1,Online,5,Bogotá Centro,Andina,78757.0
1129,2025-02-24,102,Teclado,Accesorios,82659.0,2,0.2,Online,2,Medellín Poblado,Andina,132254.0
1130,2025-02-09,104,Mouse,Accesorios,45766.0,3,0.0,Tienda física,2,Barranquilla Mall,Caribe,137297.0
1131,2025-01-15,103,Mouse,Accesorios,42536.0,1,0.0,Tienda física,1,Cali Norte,Pacífico,42536.0
1132,2025-01-21,103,Mouse,Accesorios,48561.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,48561.0
1133,2025-02-16,102,Teclado,Accesorios,95103.0,4,0.2,Online,2,Medellín Poblado,Andina,304330.0
1134,2025-03-14,102,Laptop,Cómputo,2911835.0,1,0.0,Online,5,Medellín Poblado,Andina,2911835.0
1135,2025-02-22,101,Audífonos,Accesorios,122807.0,1,0.2,Online,4,Bogotá Centro,Andina,98245.0
1136,2025-01-09,102,Monitor,Cómputo,697251.0,1,0.05,Tienda física,3,Medellín Poblado,Andina,662388.0
1137,2025-03-15,101,Mouse,Accesorios,42508.0,1,0.0,Tienda física,3,Bogotá Centro,Andina,42508.0
1138,2025-02-21,101,Mouse,Accesorios,48358.0,3,0.0,Tienda física,5,Bogotá Centro,Andina,145074.0
1139,2025-02-26,103,Audífonos,Accesorios,126948.0,2,0.1,Tienda física,4,Cali Norte,Pacífico,228506.0
1140,2025-01-26,103,Audífonos,Accesorios,125956.0,1,0.05,Tienda física,4,Cali Norte,Pacífico,119658.0
1141,2025-02-10,104,Monitor,Cómputo,657963.0,1,0.0,Online,5,Barranquilla Mall,Caribe,657963.0
1142,2025-02-04,103,Mouse,Accesorios,42716.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,85432.0
1143,2025-03-04,103,Mouse,Accesorios,44312.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,88624.0
1144,2025-01-25,102,Laptop,Cómputo,2964400.0,1,0.1,Tienda física,3,Medellín Poblado,Andina,2667960.0
1145,2025-03-31,103,Mouse,Accesorios,40786.0,3,0.2,Online,4,Cali Norte,Pacífico,97886.0
1146,2025-03-16,104,Monitor,Cómputo,686667.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,686667.0
1147,2025-02-07,102,Monitor,Cómputo,616209.0,1,0.05,Online,5,Medellín Poblado,Andina,585399.0
1148,2025-01-02,104,Teclado,Accesorios,83598.0,2,0.05,Online,4,Barranquilla Mall,Caribe,158835.0
1149,2025-01-07,103,Audífonos,Accesorios,110777.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,110777.0
1150,2025-03-23,104,Teclado,Accesorios,81491.0,3,0.0,Tienda física,2,Barranquilla Mall,Caribe,244472.0
1151,2025-02-03,102,Teclado,Accesorios,90425.0,2,0.1,Tienda física,3,Medellín Poblado,Andina,162764.0
1152,2025-01-17,101,Mouse,Accesorios,42464.0,2,0.2,Tienda física,4,Bogotá Centro,Andina,67943.0
1153,2025-02-12,104,Audífonos,Accesorios,131746.0,1,0.1,Online,5,Barranquilla Mall,Caribe,118572.0
1154,2025-02-28,104,Laptop,Cómputo,2841685.0,1,0.0,Online,4,Barranquilla Mall,Caribe,2841685.0
1155,2025-02-20,102,Audífonos,Accesorios,111309.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,111309.0
1156,2025-02-23,102,Audífonos,Accesorios,124530.0,1,0.05,Tienda física,4,Medellín Poblado,Andina,118304.0
1157,2025-01-24,104,Laptop,Cómputo,3022736.0,2,0.0,Tienda física,3,Barranquilla Mall,Caribe,6045473.0
1158,2025-01-25,103,Teclado,Accesorios,94413.0,3,0.0,Tienda física,2,Cali Norte,Pacífico,283240.0
1159,2025-03-12,104,Audífonos,Accesorios,109835.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,219669.0
1160,2025-02-21,102,Teclado,Accesorios,97126.0,3,0.0,Tienda física,3,Medellín Poblado,Andina,291378.0
1161,2025-03-11,101,Audífonos,Accesorios,127054.0,2,0.1,Tienda física,3,Bogotá Centro,Andina,228698.0
1162,2025-03-29,101,Audífonos,Accesorios,111799.0,1,0.2,Online,5,Bogotá Centro,Andina,89439.0
1163,2025-02-02,103,Mouse,Accesorios,40966.0,1,0.2,Tienda física,1,Cali Norte,Pacífico,32773.0
1164,2025-02-18,104,Mouse,Accesorios,45516.0,2,0.2,Tienda física,4,Barranquilla Mall,Caribe,72825.0
1165,2025-01-29,101,Audífonos,Accesorios,111745.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,111745.0
1166,2025-03-04,104,Monitor,Cómputo,693497.0,1,0.1,Online,4,Barranquilla Mall,Caribe,624147.0
1167,2025-01-22,102,Laptop,Cómputo,2720667.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,2720667.0
1168,2025-01-26,101,Laptop,Cómputo,3031220.0,3,0.0,Tienda física,4,Bogotá Centro,Andina,9093659.0
1169,2025-01-28,103,Teclado,Accesorios,91182.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,91182.0
1170,2025-03-26,102,Audífonos,Accesorios,112384.0,2,0.2,Online,5,Medellín Poblado,Andina,179815.0
1171,2025-02-18,103,Audífonos,Accesorios,111350.0,3,0.1,Tienda física,5,Cali Norte,Pacífico,300646.0
1172,2025-03-12,102,Monitor,Cómputo,659941.0,1,0.2,Online,3,Medellín Poblado,Andina,527953.0
1173,2025-03-22,101,Laptop,Cómputo,2946655.0,1,0.0,Online,2,Bogotá Centro,Andina,2946655.0
